x1,x2,pdf,E(x1),E(x1^2),E(x1-E(x1)),,,x1,x2,pdf_nn,E(x1),E(x1^2),,,TESTING,x,P(x),E(x),E(x^2),E(x-mux)^2,
7183.67334,-1.85931,0,0,0,0,,,7183.67334,-1.85931,0,0,0,0,,,,,,,,
7224.489746,-1.85931,0,0,0,0,,,7224.489746,-1.85931,0,0,0,0,,,,,,,,
7265.306152,-1.85931,0,0,0,0,,,7265.306152,-1.85931,0,0,0,0,,,,,,,,
7306.122559,-1.85931,0,0,0,0,,,7306.122559,-1.85931,0,0,0,0,,,,,,,,
7346.938965,-1.85931,0,0,0,0,,,7346.938965,-1.85931,0,0,0,0,,,,,,,,
7387.754883,-1.85931,0,0,0,0,,,7387.754883,-1.85931,0,0,0,0,,,,,,,,
7428.571289,-1.85931,0,0,0,0,,,7428.571289,-1.85931,0,0,0,0,,,,,,,,
7469.387695,-1.85931,0,0,0,0,,,7469.387695,-1.85931,0,0,0,0,,,,,,,,
7510.204102,-1.85931,0,0,0,0,,,7510.204102,-1.85931,0,0,0,0,,,,,,,,
7551.020508,-1.85931,0,0,0,0,,,7551.020508,-1.85931,0,0,0,0,,,,,,,,
7591.836914,-1.85931,0,0,0,0,,,7591.836914,-1.85931,0,0,0,0,,,,,,,,
7632.65332,-1.85931,0,0,0,0,,,7632.65332,-1.85931,0,0,0,0,,,,,,,,
7673.469238,-1.85931,0,0,0,0,,,7673.469238,-1.85931,0,0,0,0,,,,,,,,
7714.285645,-1.85931,0,0,0,0,,,7714.285645,-1.85931,0,0,0,0,,,,,,,,
7755.102051,-1.85931,0,0,0,0,,,7755.102051,-1.85931,0,0,0,0,,,,,,,,
7795.918457,-1.85931,0,0,0,0,,,7795.918457,-1.85931,0,0,0,0,,,,,,,,
7836.734863,-1.85931,0,0,0,0,,,7836.734863,-1.85931,0,0,0,0,,,,,,,,
7877.550781,-1.85931,0,0,0,0,,,7877.550781,-1.85931,0,0,0,0,,,,,,,,
7918.367188,-1.85931,0,0,0,0,,,7918.367188,-1.85931,0.000001,0.007918367,62.70053892,0.015454054,,,,,,,,
7959.183594,-1.85931,0,0,0,0,,,7959.183594,-1.85931,0.000001,0.007959184,63.34860348,0.006971904,,,,,,,,
8000,-1.85931,0,0,0,0,,,8000,-1.85931,0.000001,0.008,64,0.001821712,,,,,,,,
8040.816406,-1.85931,0,0,0,0,,,8040.816406,-1.85931,0.000001,0.008040816,64.65472847,3.47866E-06,,,,,,,,
8081.632812,-1.85931,0,0,0,0,,,8081.632812,-1.85931,0.000001,0.008081633,65.31278891,0.001517203,,,,,,,,
8122.449219,-1.85931,0,0,0,0,,,8122.449219,-1.85931,0.000001,0.008122449,65.97418132,0.006362885,,,,,,,,
8163.265137,-1.85931,0,0,0,0,,,8163.265137,-1.85931,0.000001,0.008163265,66.6388977,0.014540408,,,,,,,,
8204.082031,-1.85931,0,0,0,0,,,8204.082031,-1.85931,0,0,0,0,,,,,,,,
8244.898438,-1.85931,0,0,0,0,,,8244.898438,-1.85931,0,0,0,0,,,,,,,,
8285.713867,-1.85931,0,0,0,0,,,8285.713867,-1.85931,0,0,0,0,,,,,,,,
8326.530273,-1.85931,0,0,0,0,,,8326.530273,-1.85931,0,0,0,0,,,,,,,,
8367.34668,-1.85931,0,0,0,0,,,8367.34668,-1.85931,0,0,0,0,,,,,,,,
8408.163086,-1.85931,0,0,0,0,,,8408.163086,-1.85931,0,0,0,0,,,,,,,,
8448.979492,-1.85931,0,0,0,0,,,8448.979492,-1.85931,0,0,0,0,,,,,,,,
8489.795898,-1.85931,0,0,0,0,,,8489.795898,-1.85931,0,0,0,0,,,,,,,,
8530.612305,-1.85931,0,0,0,0,,,8530.612305,-1.85931,0,0,0,0,,,,,,,,
8571.428711,-1.85931,0,0,0,0,,,8571.428711,-1.85931,0,0,0,0,,,,,,,,
8612.245117,-1.85931,0,0,0,0,,,8612.245117,-1.85931,0,0,0,0,,,,,,,,
8653.061523,-1.85931,0,0,0,0,,,8653.061523,-1.85931,0,0,0,0,,,,,,,,
8693.87793,-1.85931,0,0,0,0,,,8693.87793,-1.85931,0,0,0,0,,,,,,,,
8734.693359,-1.85931,0,0,0,0,,,8734.693359,-1.85931,0,0,0,0,,,,,,,,
8775.509766,-1.85931,0,0,0,0,,,8775.509766,-1.85931,0,0,0,0,,,,,,,,
8816.326172,-1.85931,0,0,0,0,,,8816.326172,-1.85931,0,0,0,0,,,,,,,,
8857.142578,-1.85931,0,0,0,0,,,8857.142578,-1.85931,0,0,0,0,,,,,,,,
8897.958984,-1.85931,0,0,0,0,,,8897.958984,-1.85931,0,0,0,0,,,,,,,,
8938.775391,-1.85931,0,0,0,0,,,8938.775391,-1.85931,0,0,0,0,,,,,,,,
8979.591797,-1.85931,0,0,0,0,,,8979.591797,-1.85931,0,0,0,0,,,,,,,,
7020.408203,-1.474625,0,0,0,0,,,7020.408203,-1.474625,0,0,0,0,,,,,,,,
7061.224609,-1.474625,0,0,0,0,,,7061.224609,-1.474625,0,0,0,0,,,,,,,,
7102.041016,-1.474625,0,0,0,0,,,7102.041016,-1.474625,0,0,0,0,,,,,,,,
7142.857422,-1.474625,0,0,0,0,,,7142.857422,-1.474625,0,0,0,0,,,,,,,,
7183.67334,-1.474625,0,0,0,0,,,7183.67334,-1.474625,0,0,0,0,,,,,,,,
7224.489746,-1.474625,0,0,0,0,,,7224.489746,-1.474625,0,0,0,0,,,,,,,,
7265.306152,-1.474625,0,0,0,0,,,7265.306152,-1.474625,0,0,0,0,,,,,,,,
7306.122559,-1.474625,0,0,0,0,,,7306.122559,-1.474625,0,0,0,0,,,,,,,,
7346.938965,-1.474625,0,0,0,0,,,7346.938965,-1.474625,0,0,0,0,,,,,,,,
7387.754883,-1.474625,0,0,0,0,,,7387.754883,-1.474625,0,0,0,0,,,,,,,,
7428.571289,-1.474625,0,0,0,0,,,7428.571289,-1.474625,0,0,0,0,,,,,,,,
7469.387695,-1.474625,0,0,0,0,,,7469.387695,-1.474625,0,0,0,0,,,,,,,,
7510.204102,-1.474625,0,0,0,0,,,7510.204102,-1.474625,0,0,0,0,,,,,,,,
7551.020508,-1.474625,0,0,0,0,,,7551.020508,-1.474625,0,0,0,0,,,,,,,,
7591.836914,-1.474625,0,0,0,0,,,7591.836914,-1.474625,0,0,0,0,,,,,,,,
7632.65332,-1.474625,0,0,0,0,,,7632.65332,-1.474625,0,0,0,0,,,,,,,,
7673.469238,-1.474625,0,0,0,0,,,7673.469238,-1.474625,0,0,0,0,,,,,,,,
7714.285645,-1.474625,0,0,0,0,,,7714.285645,-1.474625,0,0,0,0,,,,,,,,
7755.102051,-1.474625,0,0,0,0,,,7755.102051,-1.474625,0,0,0,0,,,,,,,,
7795.918457,-1.474625,0,0,0,0,,,7795.918457,-1.474625,0,0,0,0,,,,,,,,
7836.734863,-1.474625,0,0,0,0,,,7836.734863,-1.474625,0.000001,0.007836735,61.41441331,0.042414027,,,,,,,,
7877.550781,-1.474625,0,0,0,0,,,7877.550781,-1.474625,0.000001,0.007877551,62.05580631,0.027268162,,,,,,,,
7918.367188,-1.474625,0,0,0,0,,,7918.367188,-1.474625,0.000002,0.015836734,125.4010778,0.030908108,,,,,,,,
7959.183594,-1.474625,0,0,0,0,,,7959.183594,-1.474625,0.000003,0.023877551,190.0458104,0.020915713,,,,,,,,
8000,-1.474625,0,0,0,0,,,8000,-1.474625,0.000003,0.024,192,0.005465137,,,,,,,,
8040.816406,-1.474625,0,0,0,0,,,8040.816406,-1.474625,0.000003,0.024122449,193.9641854,1.0436E-05,,,,,,,,
8081.632812,-1.474625,0,0,0,0,,,8081.632812,-1.474625,0.000003,0.024244898,195.9383667,0.004551609,,,,,,,,
8122.449219,-1.474625,0,0,0,0,,,8122.449219,-1.474625,0.000002,0.016244898,131.9483626,0.01272577,,,,,,,,
8163.265137,-1.474625,0,0,0,0,,,8163.265137,-1.474625,0.000002,0.01632653,133.2777954,0.029080816,,,,,,,,
8204.082031,-1.474625,0,0,0,0,,,8204.082031,-1.474625,0.000001,0.008204082,67.30696197,0.026050124,,,,,,,,
8244.898438,-1.474625,0,0,0,0,,,8244.898438,-1.474625,0.000001,0.008244898,67.97835025,0.040891681,,,,,,,,
8285.713867,-1.474625,0,0,0,0,,,8285.713867,-1.474625,0,0,0,0,,,,,,,,
8326.530273,-1.474625,0,0,0,0,,,8326.530273,-1.474625,0,0,0,0,,,,,,,,
8367.34668,-1.474625,0,0,0,0,,,8367.34668,-1.474625,0,0,0,0,,,,,,,,
8408.163086,-1.474625,0,0,0,0,,,8408.163086,-1.474625,0,0,0,0,,,,,,,,
8448.979492,-1.474625,0,0,0,0,,,8448.979492,-1.474625,0,0,0,0,,,,,,,,
8489.795898,-1.474625,0,0,0,0,,,8489.795898,-1.474625,0,0,0,0,,,,,,,,
8530.612305,-1.474625,0,0,0,0,,,8530.612305,-1.474625,0,0,0,0,,,,,,,,
8571.428711,-1.474625,0,0,0,0,,,8571.428711,-1.474625,0,0,0,0,,,,,,,,
8612.245117,-1.474625,0,0,0,0,,,8612.245117,-1.474625,0,0,0,0,,,,,,,,
8653.061523,-1.474625,0,0,0,0,,,8653.061523,-1.474625,0,0,0,0,,,,,,,,
8693.87793,-1.474625,0,0,0,0,,,8693.87793,-1.474625,0,0,0,0,,,,,,,,
8734.693359,-1.474625,0,0,0,0,,,8734.693359,-1.474625,0,0,0,0,,,,,,,,
8775.509766,-1.474625,0,0,0,0,,,8775.509766,-1.474625,0,0,0,0,,,,,,,,
8816.326172,-1.474625,0,0,0,0,,,8816.326172,-1.474625,0,0,0,0,,,,,,,,
8857.142578,-1.474625,0,0,0,0,,,8857.142578,-1.474625,0,0,0,0,,,,,,,,
8897.958984,-1.474625,0,0,0,0,,,8897.958984,-1.474625,0,0,0,0,,,,,,,,
8938.775391,-1.474625,0,0,0,0,,,8938.775391,-1.474625,0,0,0,0,,,,,,,,
8979.591797,-1.474625,0,0,0,0,,,8979.591797,-1.474625,0,0,0,0,,,,,,,,
7020.408203,-1.08994,0,0,0,0,,,7020.408203,-1.08994,0,0,0,0,,,,,,,,
7061.224609,-1.08994,0,0,0,0,,,7061.224609,-1.08994,0,0,0,0,,,,,,,,
7102.041016,-1.08994,0,0,0,0,,,7102.041016,-1.08994,0,0,0,0,,,,,,,,
7142.857422,-1.08994,0,0,0,0,,,7142.857422,-1.08994,0,0,0,0,,,,,,,,
7183.67334,-1.08994,0,0,0,0,,,7183.67334,-1.08994,0,0,0,0,,,,,,,,
7224.489746,-1.08994,0,0,0,0,,,7224.489746,-1.08994,0,0,0,0,,,,,,,,
7265.306152,-1.08994,0,0,0,0,,,7265.306152,-1.08994,0,0,0,0,,,,,,,,
7306.122559,-1.08994,0,0,0,0,,,7306.122559,-1.08994,0,0,0,0,,,,,,,,
7346.938965,-1.08994,0,0,0,0,,,7346.938965,-1.08994,0,0,0,0,,,,,,,,
7387.754883,-1.08994,0,0,0,0,,,7387.754883,-1.08994,0,0,0,0,,,,,,,,
7428.571289,-1.08994,0,0,0,0,,,7428.571289,-1.08994,0,0,0,0,,,,,,,,
7469.387695,-1.08994,0,0,0,0,,,7469.387695,-1.08994,0,0,0,0,,,,,,,,
7510.204102,-1.08994,0,0,0,0,,,7510.204102,-1.08994,0,0,0,0,,,,,,,,
7551.020508,-1.08994,0,0,0,0,,,7551.020508,-1.08994,0,0,0,0,,,,,,,,
7591.836914,-1.08994,0,0,0,0,,,7591.836914,-1.08994,0,0,0,0,,,,,,,,
7632.65332,-1.08994,0,0,0,0,,,7632.65332,-1.08994,0,0,0,0,,,,,,,,
7673.469238,-1.08994,0,0,0,0,,,7673.469238,-1.08994,0,0,0,0,,,,,,,,
7714.285645,-1.08994,0,0,0,0,,,7714.285645,-1.08994,0.000001,0.007714286,59.51020301,0.107843853,,,,,,,,
7755.102051,-1.08994,0.000001,0.007755102,60.14160782,0.059708406,,,7755.102051,-1.08994,0.000001,0.007755102,60.14160782,0.082701953,,,,,,,,
7795.918457,-1.08994,0.000003,0.023387755,182.3290338,0.124281478,,,7795.918457,-1.08994,0.000003,0.023387755,182.3290338,0.182676033,,,,,,,,
7836.734863,-1.08994,0.000006,0.047020409,368.4864799,0.158867226,,,7836.734863,-1.08994,0.000006,0.047020409,368.4864799,0.254484162,,,,,,,,
7877.550781,-1.08994,0.00001,0.078775508,620.5580631,0.148606596,,,7877.550781,-1.08994,0.00001,0.078775508,620.5580631,0.272681621,,,,,,,,
7918.367188,-1.08994,0.000015,0.118775508,940.5080839,0.098628708,,,7918.367188,-1.08994,0.000015,0.118775508,940.5080839,0.23181081,,,,,,,,
7959.183594,-1.08994,0.000021,0.167142855,1330.320673,0.034057655,,,7959.183594,-1.08994,0.000019,0.151224488,1203.623466,0.13246618,,,,,,,,
8000,-1.08994,0.000022,0.176,1408,6.53248E-06,,,8000,-1.08994,0.00002,0.16,1280,0.036434249,,,,,,,,
8040.816406,-1.08994,0.00002,0.160816328,1293.094569,0.034215176,,,8040.816406,-1.08994,0.00002,0.160816328,1293.094569,6.95733E-05,,,,,,,,
8081.632812,-1.08994,0.000015,0.121224492,979.6918336,0.101297679,,,8081.632812,-1.08994,0.000017,0.137387758,1110.317411,0.025792449,,,,,,,,
8122.449219,-1.08994,0.00001,0.081224492,659.7418132,0.151275567,,,8122.449219,-1.08994,0.000012,0.097469391,791.6901758,0.076354623,,,,,,,,
8163.265137,-1.08994,0.000006,0.048979591,399.8333862,0.161002397,,,8163.265137,-1.08994,0.000008,0.065306121,533.1111816,0.116323263,,,,,,,,
8204.082031,-1.08994,0.000003,0.024612246,201.9208859,0.12561656,,,8204.082031,-1.08994,0.000005,0.04102041,336.5348099,0.130250619,,,,,,,,
8244.898438,-1.08994,0.000001,0.008244898,67.97835025,0.060242439,,,8244.898438,-1.08994,0.000003,0.024734695,203.9350508,0.122675042,,,,,,,,
8285.713867,-1.08994,0,0,0,0,,,8285.713867,-1.08994,0.000002,0.016571428,137.3061086,0.11812944,,,,,,,,
8326.530273,-1.08994,0,0,0,0,,,8326.530273,-1.08994,0.000001,0.00832653,69.33110639,0.080570113,,,,,,,,
8367.34668,-1.08994,0,0,0,0,,,8367.34668,-1.08994,0.000001,0.008367347,70.01249046,0.105407464,,,,,,,,
8408.163086,-1.08994,0,0,0,0,,,8408.163086,-1.08994,0,0,0,0,,,,,,,,
8448.979492,-1.08994,0,0,0,0,,,8448.979492,-1.08994,0,0,0,0,,,,,,,,
8489.795898,-1.08994,0,0,0,0,,,8489.795898,-1.08994,0,0,0,0,,,,,,,,
8530.612305,-1.08994,0,0,0,0,,,8530.612305,-1.08994,0,0,0,0,,,,,,,,
8571.428711,-1.08994,0,0,0,0,,,8571.428711,-1.08994,0,0,0,0,,,,,,,,
8612.245117,-1.08994,0,0,0,0,,,8612.245117,-1.08994,0,0,0,0,,,,,,,,
8653.061523,-1.08994,0,0,0,0,,,8653.061523,-1.08994,0,0,0,0,,,,,,,,
8693.87793,-1.08994,0,0,0,0,,,8693.87793,-1.08994,0,0,0,0,,,,,,,,
8734.693359,-1.08994,0,0,0,0,,,8734.693359,-1.08994,0,0,0,0,,,,,,,,
8775.509766,-1.08994,0,0,0,0,,,8775.509766,-1.08994,0,0,0,0,,,,,,,,
8816.326172,-1.08994,0,0,0,0,,,8816.326172,-1.08994,0,0,0,0,,,,,,,,
8857.142578,-1.08994,0,0,0,0,,,8857.142578,-1.08994,0,0,0,0,,,,,,,,
8897.958984,-1.08994,0,0,0,0,,,8897.958984,-1.08994,0,0,0,0,,,,,,,,
8938.775391,-1.08994,0,0,0,0,,,8938.775391,-1.08994,0,0,0,0,,,,,,,,
8979.591797,-1.08994,0,0,0,0,,,8979.591797,-1.08994,0,0,0,0,,,,,,,,
7020.408203,-0.705256,0,0,0,0,,,7020.408203,-0.705256,0,0,0,0,,,,,,,,
7061.224609,-0.705256,0,0,0,0,,,7061.224609,-0.705256,0,0,0,0,,,,,,,,
7102.041016,-0.705256,0,0,0,0,,,7102.041016,-0.705256,0,0,0,0,,,,,,,,
7142.857422,-0.705256,0,0,0,0,,,7142.857422,-0.705256,0,0,0,0,,,,,,,,
7183.67334,-0.705256,0,0,0,0,,,7183.67334,-0.705256,0,0,0,0,,,,,,,,
7224.489746,-0.705256,0,0,0,0,,,7224.489746,-0.705256,0,0,0,0,,,,,,,,
7265.306152,-0.705256,0,0,0,0,,,7265.306152,-0.705256,0,0,0,0,,,,,,,,
7306.122559,-0.705256,0,0,0,0,,,7306.122559,-0.705256,0,0,0,0,,,,,,,,
7346.938965,-0.705256,0,0,0,0,,,7346.938965,-0.705256,0,0,0,0,,,,,,,,
7387.754883,-0.705256,0,0,0,0,,,7387.754883,-0.705256,0,0,0,0,,,,,,,,
7428.571289,-0.705256,0,0,0,0,,,7428.571289,-0.705256,0,0,0,0,,,,,,,,
7469.387695,-0.705256,0,0,0,0,,,7469.387695,-0.705256,0,0,0,0,,,,,,,,
7510.204102,-0.705256,0,0,0,0,,,7510.204102,-0.705256,0,0,0,0,,,,,,,,
7551.020508,-0.705256,0,0,0,0,,,7551.020508,-0.705256,0,0,0,0,,,,,,,,
7591.836914,-0.705256,0,0,0,0,,,7591.836914,-0.705256,0,0,0,0,,,,,,,,
7632.65332,-0.705256,0.000001,0.007632653,58.2573967,0.134543536,,,7632.65332,-0.705256,0.000001,0.007632653,58.2573967,0.168123128,,,,,,,,
7673.469238,-0.705256,0.000003,0.023020408,176.6463904,0.31880032,,,7673.469238,-0.705256,0.000003,0.023020408,176.6463904,0.408953135,,,,,,,,
7714.285645,-0.705256,0.000009,0.069428571,535.5918271,0.731894492,,,7714.285645,-0.705256,0.000008,0.061714285,476.0816241,0.862750824,,,,,,,,
7755.102051,-0.705256,0.000026,0.201632653,1563.681803,1.552418551,,,7755.102051,-0.705256,0.000024,0.186122449,1443.398588,1.984846872,,,,,,,,
7795.918457,-0.705256,0.000065,0.5067347,3950.462398,2.692765362,,,7795.918457,-0.705256,0.000057,0.444367352,3464.251642,3.470844626,,,,,,,,
7836.734863,-0.705256,0.000136,1.065795941,8352.360211,3.60099046,,,7836.734863,-0.705256,0.000115,0.901224509,7062.657531,4.8776131,,,,,,,,
7877.550781,-0.705256,0.000241,1.898489738,14955.44932,3.581418968,,,7877.550781,-0.705256,0.000199,1.567632605,12349.10546,5.42636426,,,,,,,,
7918.367188,-0.705256,0.000363,2.874367289,22760.29563,2.386814744,,,7918.367188,-0.705256,0.000294,2.327999953,18433.95844,4.543491877,,,,,,,,
7959.183594,-0.705256,0.000465,3.701020371,29457.10062,0.754133783,,,7959.183594,-0.705256,0.000372,2.960816297,23565.6805,2.593548372,,,,,,,,
8000,-0.705256,0.000504,4.032,32256,0.000149653,,,8000,-0.705256,0.000403,3.224,25792,0.734150116,,,,,,,,
8040.816406,-0.705256,0.000466,3.747020445,30129.10347,0.797213591,,,8040.816406,-0.705256,0.000372,2.991183703,24051.55899,0.001294063,,,,,,,,
8081.632812,-0.705256,0.000364,2.941714344,23773.85516,2.458157019,,,8081.632812,-0.705256,0.000293,2.367918414,19136.64715,0.444540443,,,,,,,,
8122.449219,-0.705256,0.000241,1.957510262,15899.7777,3.645741168,,,8122.449219,-0.705256,0.000195,1.583877598,12864.96536,1.240762624,,,,,,,,
8163.265137,-0.705256,0.000137,1.118367324,9129.528984,3.676221387,,,8163.265137,-0.705256,0.000112,0.914285695,7463.556542,1.628525679,,,,,,,,
8204.082031,-0.705256,0.000063,0.516857168,4240.338604,2.637947753,,,8204.082031,-0.705256,0.000057,0.467632676,3836.496832,1.484857058,,,,,,,,
8244.898438,-0.705256,0.000027,0.222612258,1835.415457,1.626545852,,,8244.898438,-0.705256,0.000027,0.222612258,1835.415457,1.104075374,,,,,,,,
8285.713867,-0.705256,0.000009,0.074571425,617.8774886,0.737496806,,,8285.713867,-0.705256,0.000012,0.099428566,823.8366514,0.70877664,,,,,,,,
8326.530273,-0.705256,0.000003,0.024979591,207.9933192,0.320934534,,,8326.530273,-0.705256,0.000006,0.049959182,415.9866383,0.483420676,,,,,,,,
8367.34668,-0.705256,0.000001,0.008367347,70.01249046,0.135344225,,,8367.34668,-0.705256,0.000003,0.02510204,210.0374714,0.316222392,,,,,,,,
8408.163086,-0.705256,0,0,0,0,,,8408.163086,-0.705256,0.000001,0.008408163,70.69720648,0.133576773,,,,,,,,
8448.979492,-0.705256,0,0,0,0,,,8448.979492,-0.705256,0.000001,0.008448979,71.38525446,0.165078039,,,,,,,,
8489.795898,-0.705256,0,0,0,0,,,8489.795898,-0.705256,0.000001,0.008489796,72.07663439,0.199911264,,,,,,,,
8530.612305,-0.705256,0,0,0,0,,,8530.612305,-0.705256,0,0,0,0,,,,,,,,
8571.428711,-0.705256,0,0,0,0,,,8571.428711,-0.705256,0,0,0,0,,,,,,,,
8612.245117,-0.705256,0,0,0,0,,,8612.245117,-0.705256,0,0,0,0,,,,,,,,
8653.061523,-0.705256,0,0,0,0,,,8653.061523,-0.705256,0,0,0,0,,,,,,,,
8693.87793,-0.705256,0,0,0,0,,,8693.87793,-0.705256,0,0,0,0,,,,,,,,
8734.693359,-0.705256,0,0,0,0,,,8734.693359,-0.705256,0,0,0,0,,,,,,,,
8775.509766,-0.705256,0,0,0,0,,,8775.509766,-0.705256,0,0,0,0,,,,,,,,
8816.326172,-0.705256,0,0,0,0,,,8816.326172,-0.705256,0,0,0,0,,,,,,,,
8857.142578,-0.705256,0,0,0,0,,,8857.142578,-0.705256,0,0,0,0,,,,,,,,
8897.958984,-0.705256,0,0,0,0,,,8897.958984,-0.705256,0,0,0,0,,,,,,,,
8938.775391,-0.705256,0,0,0,0,,,8938.775391,-0.705256,0,0,0,0,,,,,,,,
8979.591797,-0.705256,0,0,0,0,,,8979.591797,-0.705256,0,0,0,0,,,,,,,,
7020.408203,-0.320571,0,0,0,0,,,7020.408203,-0.320571,0,0,0,0,,,,,,,,
7061.224609,-0.320571,0,0,0,0,,,7061.224609,-0.320571,0,0,0,0,,,,,,,,
7102.041016,-0.320571,0,0,0,0,,,7102.041016,-0.320571,0,0,0,0,,,,,,,,
7142.857422,-0.320571,0,0,0,0,,,7142.857422,-0.320571,0,0,0,0,,,,,,,,
7183.67334,-0.320571,0,0,0,0,,,7183.67334,-0.320571,0,0,0,0,,,,,,,,
7224.489746,-0.320571,0,0,0,0,,,7224.489746,-0.320571,0,0,0,0,,,,,,,,
7265.306152,-0.320571,0,0,0,0,,,7265.306152,-0.320571,0,0,0,0,,,,,,,,
7306.122559,-0.320571,0,0,0,0,,,7306.122559,-0.320571,0,0,0,0,,,,,,,,
7346.938965,-0.320571,0,0,0,0,,,7346.938965,-0.320571,0,0,0,0,,,,,,,,
7387.754883,-0.320571,0,0,0,0,,,7387.754883,-0.320571,0,0,0,0,,,,,,,,
7428.571289,-0.320571,0,0,0,0,,,7428.571289,-0.320571,0,0,0,0,,,,,,,,
7469.387695,-0.320571,0,0,0,0,,,7469.387695,-0.320571,0,0,0,0,,,,,,,,
7510.204102,-0.320571,0,0,0,0,,,7510.204102,-0.320571,0,0,0,0,,,,,,,,
7551.020508,-0.320571,0,0,0,0,,,7551.020508,-0.320571,0,0,0,0,,,,,,,,
7591.836914,-0.320571,0.000001,0.007591837,57.63598773,0.166152574,,,7591.836914,-0.320571,0.000001,0.007591837,57.63598773,0.203260862,,,,,,,,
7632.65332,-0.320571,0.000004,0.030530613,233.0295868,0.538174143,,,7632.65332,-0.320571,0.000005,0.038163267,291.2869835,0.840615638,,,,,,,,
7673.469238,-0.320571,0.000015,0.115102039,883.2319522,1.594001598,,,7673.469238,-0.320571,0.000016,0.122775508,942.1140823,2.181083388,,,,,,,,
7714.285645,-0.320571,0.000053,0.408857139,3154.04076,4.310045339,,,7714.285645,-0.320571,0.000051,0.393428568,3035.020354,5.500036503,,,,,,,,
7755.102051,-0.320571,0.000155,1.202040818,9321.949212,9.254802898,,,7755.102051,-0.320571,0.000148,1.147755104,8900.957958,12.23988904,,,,,,,,
7795.918457,-0.320571,0.000381,2.970244932,23155.78729,15.78374774,,,7795.918457,-0.320571,0.000371,2.892285748,22548.02384,22.59093607,,,,,,,,
7836.734863,-0.320571,0.000806,6.3164083,49500.01713,21.34116405,,,7836.734863,-0.320571,0.00079,6.191020542,48517.38652,33.5070813,,,,,,,,
7877.550781,-0.320571,0.001426,11.23338741,88491.57979,21.19130061,,,7877.550781,-0.320571,0.001418,11.17036701,87995.13334,38.66625387,,,,,,,,
7918.367188,-0.320571,0.002156,17.07199966,135182.3619,14.17623302,,,7918.367188,-0.320571,0.002153,17.04824456,134994.2603,33.27257827,,,,,,,,
7959.183594,-0.320571,0.002752,21.90367325,174335.3568,4.463174559,,,7959.183594,-0.320571,0.002767,22.023061,175285.5858,19.29125899,,,,,,,,
8000,-0.320571,0.002994,23.952,191616,0.000889012,,,8000,-0.320571,0.003012,24.096,192768,5.486997887,,,,,,,,
8040.816406,-0.320571,0.002745,22.07204103,177477.2297,4.696032848,,,8040.816406,-0.320571,0.002775,22.31326553,179416.8715,0.00965329,,,,,,,,
8081.632812,-0.320571,0.002157,17.43208198,140879.6857,14.56660629,,,8081.632812,-0.320571,0.002156,17.42400034,140814.3729,3.271089405,,,,,,,,
8122.449219,-0.320571,0.00143,11.61510238,94343.07928,21.6324061,,,8122.449219,-0.320571,0.001414,11.4851432,93287.49238,8.997119743,,,,,,,,
8163.265137,-0.320571,0.000802,6.54693864,53444.39595,21.52065367,,,8163.265137,-0.320571,0.000789,6.440816193,52578.09028,11.47238179,,,,,,,,
8204.082031,-0.320571,0.000382,3.133959336,25711.25947,15.99517526,,,8204.082031,-0.320571,0.000379,3.10934709,25509.33859,9.872996931,,,,,,,,
8244.898438,-0.320571,0.000155,1.277959258,10536.64429,9.337578039,,,8244.898438,-0.320571,0.000159,1.310938852,10808.55769,6.501777203,,,,,,,,
8285.713867,-0.320571,0.000054,0.447428549,3707.264931,4.424980839,,,8285.713867,-0.320571,0.000059,0.488857118,4050.530203,3.48481848,,,,,,,,
8326.530273,-0.320571,0.000015,0.124897954,1039.966596,1.604672668,,,8326.530273,-0.320571,0.00002,0.166530605,1386.622128,1.611402252,,,,,,,,
8367.34668,-0.320571,0.000004,0.033469387,280.0499619,0.541376899,,,8367.34668,-0.320571,0.000007,0.058571427,490.0874332,0.737852247,,,,,,,,
8408.163086,-0.320571,0.000001,0.008408163,70.69720648,0.167042229,,,8408.163086,-0.320571,0.000003,0.025224489,212.0916194,0.400730318,,,,,,,,
8448.979492,-0.320571,0,0,0,0,,,8448.979492,-0.320571,0.000001,0.008448979,71.38525446,0.165078039,,,,,,,,
8489.795898,-0.320571,0,0,0,0,,,8489.795898,-0.320571,0.000001,0.008489796,72.07663439,0.199911264,,,,,,,,
8530.612305,-0.320571,0,0,0,0,,,8530.612305,-0.320571,0,0,0,0,,,,,,,,
8571.428711,-0.320571,0,0,0,0,,,8571.428711,-0.320571,0,0,0,0,,,,,,,,
8612.245117,-0.320571,0,0,0,0,,,8612.245117,-0.320571,0,0,0,0,,,,,,,,
8653.061523,-0.320571,0,0,0,0,,,8653.061523,-0.320571,0,0,0,0,,,,,,,,
8693.87793,-0.320571,0,0,0,0,,,8693.87793,-0.320571,0,0,0,0,,,,,,,,
8734.693359,-0.320571,0,0,0,0,,,8734.693359,-0.320571,0,0,0,0,,,,,,,,
8775.509766,-0.320571,0,0,0,0,,,8775.509766,-0.320571,0,0,0,0,,,,,,,,
8816.326172,-0.320571,0,0,0,0,,,8816.326172,-0.320571,0,0,0,0,,,,,,,,
8857.142578,-0.320571,0,0,0,0,,,8857.142578,-0.320571,0,0,0,0,,,,,,,,
8897.958984,-0.320571,0,0,0,0,,,8897.958984,-0.320571,0,0,0,0,,,,,,,,
